cod_mun,cod_dep,Gestion,centro_salud,puesto_de_salud,hospital_basico,hospital_general,instituto_especializado,banco_de_sangre,departamento
21304,2,2016,1,2,0,0,0,0,LA PAZ
21304,2,2017,1,2,0,0,0,0,LA PAZ
21304,2,2018,1,2,0,0,0,0,LA PAZ
21304,2,2019,1,2,0,0,0,0,LA PAZ
21304,2,2020,1,1,0,0,0,0,LA PAZ
21304,2,2021,1,1,0,0,0,0,LA PAZ
21304,2,2022,1,1,0,0,0,0,LA PAZ
21304,2,2023,2,1,0,0,0,0,LA PAZ
21304,2,2024,2,0,0,0,0,0,LA PAZ
21304,2,2025,2,0,0,0,0,0,LA PAZ
21304,2,2026,2,0,0,0,0,0,LA PAZ
21304,2,2027,2,0,0,0,0,0,LA PAZ
21304,2,2028,2,0,0,0,0,0,LA PAZ
21304,2,2029,2,0,0,0,0,0,LA PAZ
21304,2,2030,2,0,0,0,0,0,LA PAZ
21305,2,2016,1,1,1,0,0,0,LA PAZ
21305,2,2017,1,1,1,0,0,0,LA PAZ
21305,2,2018,1,0,1,0,0,0,LA PAZ
21305,2,2019,1,0,1,0,0,0,LA PAZ
21305,2,2020,1,0,1,0,0,0,LA PAZ
21305,2,2021,2,0,1,0,0,0,LA PAZ
21305,2,2022,2,0,1,0,0,0,LA PAZ
21305,2,2023,2,0,1,0,0,0,LA PAZ
21305,2,2024,2,0,1,0,0,0,LA PAZ
21305,2,2025,2,0,1,0,0,0,LA PAZ
21305,2,2026,2,0,1,0,0,0,LA PAZ
21305,2,2027,2,0,1,0,0,0,LA PAZ
21305,2,2028,3,0,1,0,0,0,LA PAZ
21305,2,2029,3,0,1,0,0,0,LA PAZ
21305,2,2030,3,0,1,0,0,0,LA PAZ
21306,2,2016,1,1,0,0,0,0,LA PAZ
21306,2,2017,1,1,0,0,0,0,LA PAZ
21306,2,2018,1,0,0,0,0,0,LA PAZ
21306,2,2019,1,0,0,0,0,0,LA PAZ
21306,2,2020,1,0,0,0,0,0,LA PAZ
21306,2,2021,1,0,0,0,0,0,LA PAZ
21306,2,2022,1,0,0,0,0,0,LA PAZ
21306,2,2023,2,0,0,0,0,0,LA PAZ
21306,2,2024,2,0,0,0,0,0,LA PAZ
21306,2,2025,2,0,0,0,0,0,LA PAZ
21306,2,2026,2,0,0,0,0,0,LA PAZ
21306,2,2027,2,0,0,0,0,0,LA PAZ
21306,2,2028,2,0,0,0,0,0,LA PAZ
21306,2,2029,2,0,0,0,0,0,LA PAZ
21306,2,2030,2,0,0,0,0,0,LA PAZ
21307,2,2016,1,2,0,0,0,0,LA PAZ
21307,2,2017,1,2,0,0,0,0,LA PAZ
21307,2,2018,1,2,0,0,0,0,LA PAZ
21307,2,2019,1,2,0,0,0,0,LA PAZ
21307,2,2020,1,2,0,0,0,0,LA PAZ
21307,2,2021,1,2,0,0,0,0,LA PAZ
21307,2,2022,1,2,0,0,0,0,LA PAZ
21307,2,2023,1,2,0,0,0,0,LA PAZ
21307,2,2024,1,2,0,0,0,0,LA PAZ
21307,2,2025,1,2,0,0,0,0,LA PAZ
21307,2,2026,0,2,0,0,0,0,LA PAZ
21307,2,2027,0,2,0,0,0,0,LA PAZ
21307,2,2028,0,2,0,0,0,0,LA PAZ
21307,2,2029,0,2,0,0,0,0,LA PAZ
21307,2,2030,0,2,0,0,0,0,LA PAZ
21401,2,2016,2,1,1,0,0,0,LA PAZ
21401,2,2017,2,0,1,0,0,0,LA PAZ
21401,2,2018,2,0,1,0,0,0,LA PAZ
21401,2,2019,2,0,1,0,0,0,LA PAZ
21401,2,2020,3,0,1,0,0,0,LA PAZ
21401,2,2021,3,0,1,0,0,0,LA PAZ
21401,2,2022,3,0,1,0,0,0,LA PAZ
21401,2,2023,3,0,1,0,0,0,LA PAZ
21401,2,2024,3,0,1,0,0,0,LA PAZ
21401,2,2025,3,0,1,0,0,0,LA PAZ
21401,2,2026,3,0,1,0,0,0,LA PAZ
21401,2,2027,3,0,1,0,0,0,LA PAZ
21401,2,2028,3,0,1,0,0,0,LA PAZ
21401,2,2029,4,0,1,0,0,0,LA PAZ
21401,2,2030,4,0,1,0,0,0,LA PAZ
21402,2,2016,2,1,0,0,0,0,LA PAZ
21402,2,2017,2,0,0,0,0,0,LA PAZ
21402,2,2018,2,0,0,0,0,0,LA PAZ
21402,2,2019,3,0,0,0,0,0,LA PAZ
21402,2,2020,3,0,0,0,0,0,LA PAZ
21402,2,2021,3,0,0,0,0,0,LA PAZ
21402,2,2022,3,0,0,0,0,0,LA PAZ
21402,2,2023,3,0,0,0,0,0,LA PAZ
21402,2,2024,3,0,0,0,0,0,LA PAZ
21402,2,2025,3,0,0,0,0,0,LA PAZ
21402,2,2026,3,0,0,0,0,0,LA PAZ
21402,2,2027,3,0,0,0,0,0,LA PAZ
21402,2,2028,3,0,0,0,0,0,LA PAZ
21402,2,2029,3,0,0,0,0,0,LA PAZ
21402,2,2030,3,0,0,0,0,0,LA PAZ
21501,2,2016,3,1,0,0,0,0,LA PAZ
21501,2,2017,3,1,0,0,0,0,LA PAZ
21501,2,2018,3,0,0,0,0,0,LA PAZ
21501,2,2019,3,0,0,0,0,0,LA PAZ
21501,2,2020,3,0,0,0,0,0,LA PAZ
21501,2,2021,3,0,0,0,0,0,LA PAZ
21501,2,2022,3,0,0,0,0,0,LA PAZ
21501,2,2023,3,0,0,0,0,0,LA PAZ
21501,2,2024,2,0,0,0,0,0,LA PAZ
21501,2,2025,2,0,0,0,0,0,LA PAZ
21501,2,2026,2,0,0,0,0,0,LA PAZ
21501,2,2027,2,0,0,0,0,0,LA PAZ
21501,2,2028,2,0,0,0,0,0,LA PAZ
21501,2,2029,2,0,0,0,0,0,LA PAZ
21501,2,2030,2,0,0,0,0,0,LA PAZ
21502,2,2016,2,0,0,0,0,0,LA PAZ
21502,2,2017,2,0,0,0,0,0,LA PAZ
21502,2,2018,2,0,0,0,0,0,LA PAZ
21502,2,2019,2,0,0,0,0,0,LA PAZ
21502,2,2020,2,0,0,0,0,0,LA PAZ
21502,2,2021,2,0,0,0,0,0,LA PAZ
21502,2,2022,2,0,0,0,0,0,LA PAZ
21502,2,2023,2,0,0,0,0,0,LA PAZ
21502,2,2024,2,0,0,0,0,0,LA PAZ
21502,2,2025,2,0,0,0,0,0,LA PAZ
21502,2,2026,2,0,0,0,0,0,LA PAZ
21502,2,2027,2,0,0,0,0,0,LA PAZ
21502,2,2028,2,0,0,0,0,0,LA PAZ
21502,2,2029,2,0,0,0,0,0,LA PAZ
21502,2,2030,2,0,0,0,0,0,LA PAZ
21601,2,2016,3,1,0,0,0,0,LA PAZ
21601,2,2017,3,1,0,0,0,0,LA PAZ
21601,2,2018,3,0,0,0,0,0,LA PAZ
21601,2,2019,3,0,0,0,0,0,LA PAZ
21601,2,2020,3,0,0,0,0,0,LA PAZ
21601,2,2021,3,0,0,0,0,0,LA PAZ
21601,2,2022,3,0,0,0,0,0,LA PAZ
21601,2,2023,3,0,0,0,0,0,LA PAZ
21601,2,2024,3,0,0,0,0,0,LA PAZ
21601,2,2025,2,0,0,0,0,0,LA PAZ
21601,2,2026,2,0,0,0,0,0,LA PAZ
21601,2,2027,2,0,0,0,0,0,LA PAZ
21601,2,2028,2,0,0,0,0,0,LA PAZ
21601,2,2029,2,0,0,0,0,0,LA PAZ
21601,2,2030,2,0,0,0,0,0,LA PAZ
21602,2,2016,0,1,0,0,0,0,LA PAZ
21602,2,2017,0,1,0,0,0,0,LA PAZ
21602,2,2018,0,0,0,0,0,0,LA PAZ
21602,2,2019,0,0,0,0,0,0,LA PAZ
21602,2,2020,0,0,0,0,0,0,LA PAZ
21602,2,2021,0,0,0,0,0,0,LA PAZ
21602,2,2022,0,0,0,0,0,0,LA PAZ
21602,2,2023,0,0,0,0,0,0,LA PAZ
21602,2,2024,0,0,0,0,0,0,LA PAZ
21602,2,2025,0,0,0,0,0,0,LA PAZ
21602,2,2026,0,0,0,0,0,0,LA PAZ
21602,2,2027,0,0,0,0,0,0,LA PAZ
21602,2,2028,0,0,0,0,0,0,LA PAZ
21602,2,2029,0,0,0,0,0,0,LA PAZ
21602,2,2030,0,0,0,0,0,0,LA PAZ
21701,2,2016,1,1,0,0,0,0,LA PAZ
21701,2,2017,2,1,0,0,0,0,LA PAZ
21701,2,2018,2,1,0,0,0,0,LA PAZ
21701,2,2019,2,0,0,0,0,0,LA PAZ
21701,2,2020,2,0,0,0,0,0,LA PAZ
21701,2,2021,2,0,0,0,0,0,LA PAZ
21701,2,2022,3,0,0,0,0,0,LA PAZ
21701,2,2023,3,0,0,0,0,0,LA PAZ
21701,2,2024,3,0,0,0,0,0,LA PAZ
21701,2,2025,3,0,0,0,0,0,LA PAZ
21701,2,2026,3,0,0,0,0,0,LA PAZ
21701,2,2027,4,0,0,0,0,0,LA PAZ
21701,2,2028,4,0,0,0,0,0,LA PAZ
21701,2,2029,4,0,0,0,0,0,LA PAZ
21701,2,2030,4,0,0,0,0,0,LA PAZ
21702,2,2016,1,1,0,0,0,0,LA PAZ
21702,2,2017,1,1,0,0,0,0,LA PAZ
21702,2,2018,1,1,0,0,0,0,LA PAZ
21702,2,2019,1,0,0,0,0,0,LA PAZ
21702,2,2020,1,0,0,0,0,0,LA PAZ
21702,2,2021,1,0,0,0,0,0,LA PAZ
21702,2,2022,0,0,0,0,0,0,LA PAZ
21702,2,2023,0,0,0,0,0,0,LA PAZ
21702,2,2024,0,0,0,0,0,0,LA PAZ
21702,2,2025,0,0,0,0,0,0,LA PAZ
21702,2,2026,0,0,0,0,0,0,LA PAZ
21702,2,2027,0,0,0,0,0,0,LA PAZ
21702,2,2028,0,0,0,0,0,0,LA PAZ
21702,2,2029,0,0,0,0,0,0,LA PAZ
21702,2,2030,0,0,0,0,0,0,LA PAZ
21703,2,2016,1,0,0,0,0,0,LA PAZ
21703,2,2017,1,0,0,0,0,0,LA PAZ
21703,2,2018,1,0,0,0,0,0,LA PAZ
21703,2,2019,1,0,0,0,0,0,LA PAZ
21703,2,2020,1,0,0,0,0,0,LA PAZ
21703,2,2021,1,0,0,0,0,0,LA PAZ
21703,2,2022,1,0,0,0,0,0,LA PAZ
21703,2,2023,1,0,0,0,0,0,LA PAZ
21703,2,2024,1,0,0,0,0,0,LA PAZ
21703,2,2025,1,0,0,0,0,0,LA PAZ
21703,2,2026,0,0,0,0,0,0,LA PAZ
21703,2,2027,0,0,0,0,0,0,LA PAZ
21703,2,2028,0,0,0,0,0,0,LA PAZ
21703,2,2029,0,0,0,0,0,0,LA PAZ
21703,2,2030,0,0,0,0,0,0,LA PAZ
21801,2,2016,2,3,0,0,0,0,LA PAZ
21801,2,2017,1,3,0,0,0,0,LA PAZ
21801,2,2018,1,3,0,0,0,0,LA PAZ
21801,2,2019,1,3,0,0,0,0,LA PAZ
21801,2,2020,1,3,0,0,0,0,LA PAZ
21801,2,2021,0,3,0,0,0,0,LA PAZ
21801,2,2022,0,3,0,0,0,0,LA PAZ
21801,2,2023,0,3,0,0,0,0,LA PAZ
21801,2,2024,0,3,0,0,0,0,LA PAZ
21801,2,2025,0,3,0,0,0,0,LA PAZ
21801,2,2026,0,3,0,0,0,0,LA PAZ
21801,2,2027,0,3,0,0,0,0,LA PAZ
21801,2,2028,0,3,0,0,0,0,LA PAZ
21801,2,2029,0,3,0,0,0,0,LA PAZ
21801,2,2030,0,3,0,0,0,0,LA PAZ
21802,2,2016,1,3,0,0,0,0,LA PAZ
21802,2,2017,1,3,0,0,0,0,LA PAZ
21802,2,2018,1,3,0,0,0,0,LA PAZ
21802,2,2019,1,2,0,0,0,0,LA PAZ
21802,2,2020,1,2,0,0,0,0,LA PAZ
21802,2,2021,1,2,0,0,0,0,LA PAZ
21802,2,2022,0,2,0,0,0,0,LA PAZ
21802,2,2023,0,2,0,0,0,0,LA PAZ
21802,2,2024,0,2,0,0,0,0,LA PAZ
21802,2,2025,0,1,0,0,0,0,LA PAZ
21802,2,2026,0,1,0,0,0,0,LA PAZ
21802,2,2027,0,1,0,0,0,0,LA PAZ
21802,2,2028,0,1,0,0,0,0,LA PAZ
21802,2,2029,0,1,0,0,0,0,LA PAZ
21802,2,2030,0,0,0,0,0,0,LA PAZ
21803,2,2016,1,1,0,0,0,0,LA PAZ
21803,2,2017,1,1,0,0,0,0,LA PAZ
21803,2,2018,1,1,0,0,0,0,LA PAZ
21803,2,2019,1,0,0,0,0,0,LA PAZ
21803,2,2020,1,0,0,0,0,0,LA PAZ
21803,2,2021,1,0,0,0,0,0,LA PAZ
21803,2,2022,1,0,0,0,0,0,LA PAZ
21803,2,2023,1,0,0,0,0,0,LA PAZ
21803,2,2024,1,0,0,0,0,0,LA PAZ
21803,2,2025,1,0,0,0,0,0,LA PAZ
21803,2,2026,1,0,0,0,0,0,LA PAZ
21803,2,2027,1,0,0,0,0,0,LA PAZ
21803,2,2028,1,0,0,0,0,0,LA PAZ
21803,2,2029,1,0,0,0,0,0,LA PAZ
21803,2,2030,1,0,0,0,0,0,LA PAZ
21901,2,2016,1,2,0,0,0,0,LA PAZ
21901,2,2017,1,1,0,0,0,0,LA PAZ
21901,2,2018,1,1,0,0,0,0,LA PAZ
21901,2,2019,1,1,0,0,0,0,LA PAZ
21901,2,2020,1,1,0,0,0,0,LA PAZ
21901,2,2021,1,1,0,0,0,0,LA PAZ
21901,2,2022,1,1,0,0,0,0,LA PAZ
21901,2,2023,2,1,0,0,0,0,LA PAZ
21901,2,2024,2,0,0,0,0,0,LA PAZ
21901,2,2025,2,0,0,0,0,0,LA PAZ
21901,2,2026,2,0,0,0,0,0,LA PAZ
21901,2,2027,2,0,0,0,0,0,LA PAZ
21901,2,2028,2,0,0,0,0,0,LA PAZ
21901,2,2029,2,0,0,0,0,0,LA PAZ
21901,2,2030,2,0,0,0,0,0,LA PAZ
21902,2,2016,0,1,0,0,0,0,LA PAZ
21902,2,2017,0,1,0,0,0,0,LA PAZ
21902,2,2018,0,1,0,0,0,0,LA PAZ
21902,2,2019,0,2,0,0,0,0,LA PAZ
21902,2,2020,0,2,0,0,0,0,LA PAZ
21902,2,2021,0,2,0,0,0,0,LA PAZ
21902,2,2022,0,2,0,0,0,0,LA PAZ
21902,2,2023,0,2,0,0,0,0,LA PAZ
21902,2,2024,0,2,0,0,0,0,LA PAZ
21902,2,2025,0,2,0,0,0,0,LA PAZ
21902,2,2026,0,2,0,0,0,0,LA PAZ
21902,2,2027,0,2,0,0,0,0,LA PAZ
21902,2,2028,0,3,0,0,0,0,LA PAZ
21902,2,2029,0,3,0,0,0,0,LA PAZ
21902,2,2030,0,3,0,0,0,0,LA PAZ
22001,2,2016,7,0,1,0,0,0,LA PAZ
22001,2,2017,7,0,1,0,0,0,LA PAZ
22001,2,2018,7,0,1,0,0,0,LA PAZ
22001,2,2019,7,0,1,0,0,0,LA PAZ
22001,2,2020,8,0,1,0,0,0,LA PAZ
22001,2,2021,8,0,1,0,0,0,LA PAZ
22001,2,2022,8,0,1,0,0,0,LA PAZ
22001,2,2023,8,0,1,0,0,0,LA PAZ
22001,2,2024,8,0,1,0,0,0,LA PAZ
22001,2,2025,8,0,1,0,0,0,LA PAZ
22001,2,2026,8,0,1,0,0,0,LA PAZ
22001,2,2027,9,0,1,0,0,0,LA PAZ
22001,2,2028,9,0,1,0,0,0,LA PAZ
22001,2,2029,9,0,1,0,0,0,LA PAZ
22001,2,2030,9,0,1,0,0,0,LA PAZ
22002,2,2016,3,4,0,0,0,0,LA PAZ
22002,2,2017,4,4,0,0,0,0,LA PAZ
22002,2,2018,4,5,0,0,0,0,LA PAZ
22002,2,2019,4,5,0,0,0,0,LA PAZ
22002,2,2020,4,5,0,0,0,0,LA PAZ
22002,2,2021,4,5,0,0,0,0,LA PAZ
22002,2,2022,4,6,0,0,0,0,LA PAZ
22002,2,2023,4,6,0,0,0,0,LA PAZ
22002,2,2024,5,6,0,0,0,0,LA PAZ
22002,2,2025,5,6,0,0,0,0,LA PAZ
22002,2,2026,5,7,0,0,0,0,LA PAZ
22002,2,2027,5,7,0,0,0,0,LA PAZ
22002,2,2028,5,7,0,0,0,0,LA PAZ
22002,2,2029,5,7,0,0,0,0,LA PAZ
22002,2,2030,5,8,0,0,0,0,LA PAZ
30101,3,2016,78,2,27,15,4,0,COCHABAMBA
30101,3,2017,77,2,27,16,4,0,COCHABAMBA
30101,3,2018,76,2,28,16,4,0,COCHABAMBA
30101,3,2019,74,3,28,16,4,0,COCHABAMBA
30101,3,2020,73,3,28,16,4,0,COCHABAMBA
30101,3,2021,72,3,28,16,4,0,COCHABAMBA
30101,3,2022,70,4,28,17,4,0,COCHABAMBA
30101,3,2023,69,4,28,17,4,0,COCHABAMBA
30101,3,2024,68,4,28,17,4,0,COCHABAMBA
30101,3,2025,66,5,28,17,4,0,COCHABAMBA
30101,3,2026,65,5,28,17,4,0,COCHABAMBA
30101,3,2027,63,5,28,17,4,0,COCHABAMBA
30101,3,2028,62,6,29,18,4,0,COCHABAMBA
30101,3,2029,61,6,29,18,4,0,COCHABAMBA
30101,3,2030,59,6,29,18,4,0,COCHABAMBA
30201,3,2016,1,6,2,0,0,0,COCHABAMBA
30201,3,2017,1,6,2,0,0,0,COCHABAMBA
30201,3,2018,1,6,2,0,0,0,COCHABAMBA
30201,3,2019,1,6,2,0,0,0,COCHABAMBA
30201,3,2020,1,6,2,0,0,0,COCHABAMBA
30201,3,2021,1,6,2,0,0,0,COCHABAMBA
30201,3,2022,1,6,2,0,0,0,COCHABAMBA
30201,3,2023,1,6,2,0,0,0,COCHABAMBA
30201,3,2024,1,6,2,0,0,0,COCHABAMBA
30201,3,2025,1,6,2,0,0,0,COCHABAMBA
30201,3,2026,1,6,2,0,0,0,COCHABAMBA
30201,3,2027,1,6,2,0,0,0,COCHABAMBA
30201,3,2028,1,6,2,0,0,0,COCHABAMBA
30201,3,2029,1,6,2,0,0,0,COCHABAMBA
30201,3,2030,1,6,2,0,0,0,COCHABAMBA
30202,3,2016,1,4,0,0,0,0,COCHABAMBA
30202,3,2017,1,4,0,0,0,0,COCHABAMBA
30202,3,2018,1,4,0,0,0,0,COCHABAMBA
30202,3,2019,1,4,0,0,0,0,COCHABAMBA
30202,3,2020,1,3,0,0,0,0,COCHABAMBA
30202,3,2021,1,3,0,0,0,0,COCHABAMBA
30202,3,2022,1,3,0,0,0,0,COCHABAMBA
30202,3,2023,1,3,0,0,0,0,COCHABAMBA
30202,3,2024,1,3,0,0,0,0,COCHABAMBA
30202,3,2025,1,3,0,0,0,0,COCHABAMBA
30202,3,2026,1,3,0,0,0,0,COCHABAMBA
30202,3,2027,1,3,0,0,0,0,COCHABAMBA
30202,3,2028,1,3,0,0,0,0,COCHABAMBA
30202,3,2029,1,2,0,0,0,0,COCHABAMBA
30202,3,2030,1,2,0,0,0,0,COCHABAMBA
30203,3,2016,3,4,0,0,0,0,COCHABAMBA
30203,3,2017,3,4,0,0,0,0,COCHABAMBA
30203,3,2018,3,4,0,0,0,0,COCHABAMBA
30203,3,2019,3,5,0,0,0,0,COCHABAMBA
30203,3,2020,3,5,0,0,0,0,COCHABAMBA
30203,3,2021,3,5,0,0,0,0,COCHABAMBA
30203,3,2022,3,6,0,0,0,0,COCHABAMBA
30203,3,2023,3,6,0,0,0,0,COCHABAMBA
30203,3,2024,3,6,0,0,0,0,COCHABAMBA
30203,3,2025,3,7,0,0,0,0,COCHABAMBA
30203,3,2026,3,7,0,0,0,0,COCHABAMBA
30203,3,2027,3,7,0,0,0,0,COCHABAMBA
30203,3,2028,3,8,0,0,0,0,COCHABAMBA
30203,3,2029,3,8,0,0,0,0,COCHABAMBA
30203,3,2030,3,8,0,0,0,0,COCHABAMBA
30301,3,2016,5,16,1,0,0,0,COCHABAMBA
30301,3,2017,5,16,1,0,0,0,COCHABAMBA
30301,3,2018,5,16,1,0,0,0,COCHABAMBA
30301,3,2019,5,16,1,0,0,0,COCHABAMBA
30301,3,2020,5,16,1,0,0,0,COCHABAMBA
30301,3,2021,5,16,1,0,0,0,COCHABAMBA
30301,3,2022,5,16,1,0,0,0,COCHABAMBA
30301,3,2023,5,16,1,0,0,0,COCHABAMBA
30301,3,2024,5,16,1,0,0,0,COCHABAMBA
30301,3,2025,5,16,1,0,0,0,COCHABAMBA
30301,3,2026,5,16,1,0,0,0,COCHABAMBA
30301,3,2027,5,16,1,0,0,0,COCHABAMBA
30301,3,2028,5,16,1,0,0,0,COCHABAMBA
30301,3,2029,5,16,1,0,0,0,COCHABAMBA
30301,3,2030,5,16,1,0,0,0,COCHABAMBA
30302,3,2016,4,2,0,0,0,0,COCHABAMBA
30302,3,2017,4,1,0,0,0,0,COCHABAMBA
30302,3,2018,3,0,0,0,0,0,COCHABAMBA
30302,3,2019,3,0,0,0,0,0,COCHABAMBA
30302,3,2020,3,0,0,0,0,0,COCHABAMBA
30302,3,2021,2,0,0,0,0,0,COCHABAMBA
30302,3,2022,2,0,0,0,0,0,COCHABAMBA
30302,3,2023,2,0,0,0,0,0,COCHABAMBA
30302,3,2024,1,0,0,0,0,0,COCHABAMBA
30302,3,2025,1,0,0,0,0,0,COCHABAMBA
30302,3,2026,0,0,0,0,0,0,COCHABAMBA
30302,3,2027,0,0,0,0,0,0,COCHABAMBA
30302,3,2028,0,0,0,0,0,0,COCHABAMBA
30302,3,2029,0,0,0,0,0,0,COCHABAMBA
30302,3,2030,0,0,0,0,0,0,COCHABAMBA
30303,3,2016,9,8,0,0,0,0,COCHABAMBA
30303,3,2017,10,8,0,0,0,0,COCHABAMBA
30303,3,2018,11,9,0,0,0,0,COCHABAMBA
30303,3,2019,12,9,0,0,0,0,COCHABAMBA
30303,3,2020,13,10,0,0,0,0,COCHABAMBA
30303,3,2021,14,10,0,0,0,0,COCHABAMBA
30303,3,2022,15,11,0,0,0,0,COCHABAMBA
30303,3,2023,16,12,0,0,0,0,COCHABAMBA
30303,3,2024,16,12,0,0,0,0,COCHABAMBA
30303,3,2025,17,13,0,0,0,0,COCHABAMBA
30303,3,2026,18,13,0,0,0,0,COCHABAMBA
30303,3,2027,19,14,0,0,0,0,COCHABAMBA
30303,3,2028,20,14,0,0,0,0,COCHABAMBA
30303,3,2029,21,15,0,0,0,0,COCHABAMBA
30303,3,2030,22,16,0,0,0,0,COCHABAMBA
30401,3,2016,2,3,0,0,0,0,COCHABAMBA
30401,3,2017,2,3,0,0,0,0,COCHABAMBA
30401,3,2018,2,3,0,0,0,0,COCHABAMBA
30401,3,2019,2,3,0,0,0,0,COCHABAMBA
30401,3,2020,2,3,0,0,0,0,COCHABAMBA
30401,3,2021,2,3,0,0,0,0,COCHABAMBA
30401,3,2022,2,3,0,0,0,0,COCHABAMBA
30401,3,2023,2,3,0,0,0,0,COCHABAMBA
30401,3,2024,2,3,0,0,0,0,COCHABAMBA
30401,3,2025,3,3,0,0,0,0,COCHABAMBA
30401,3,2026,3,3,0,0,0,0,COCHABAMBA
30401,3,2027,3,3,0,0,0,0,COCHABAMBA
30401,3,2028,3,3,0,0,0,0,COCHABAMBA
30401,3,2029,3,3,0,0,0,0,COCHABAMBA
30401,3,2030,3,3,0,0,0,0,COCHABAMBA
30402,3,2016,2,9,0,0,0,0,COCHABAMBA
30402,3,2017,3,9,0,0,0,0,COCHABAMBA
30402,3,2018,3,9,0,0,0,0,COCHABAMBA
30402,3,2019,3,9,0,0,0,0,COCHABAMBA
30402,3,2020,3,9,0,0,0,0,COCHABAMBA
30402,3,2021,4,9,0,0,0,0,COCHABAMBA
30402,3,2022,4,9,0,0,0,0,COCHABAMBA
30402,3,2023,4,9,0,0,0,0,COCHABAMBA
30402,3,2024,4,9,0,0,0,0,COCHABAMBA
30402,3,2025,4,9,0,0,0,0,COCHABAMBA
30402,3,2026,5,9,0,0,0,0,COCHABAMBA
30402,3,2027,5,9,0,0,0,0,COCHABAMBA
30402,3,2028,5,9,0,0,0,0,COCHABAMBA
30402,3,2029,5,9,0,0,0,0,COCHABAMBA
30402,3,2030,5,9,0,0,0,0,COCHABAMBA
30403,3,2016,1,6,0,0,0,0,COCHABAMBA
30403,3,2017,1,7,0,0,0,0,COCHABAMBA
30403,3,2018,1,7,0,0,0,0,COCHABAMBA
30403,3,2019,1,8,0,0,0,0,COCHABAMBA
30403,3,2020,1,8,0,0,0,0,COCHABAMBA
30403,3,2021,1,8,0,0,0,0,COCHABAMBA
30403,3,2022,1,9,0,0,0,0,COCHABAMBA
30403,3,2023,1,9,0,0,0,0,COCHABAMBA
30403,3,2024,1,10,0,0,0,0,COCHABAMBA
30403,3,2025,1,10,0,0,0,0,COCHABAMBA
30403,3,2026,1,11,0,0,0,0,COCHABAMBA
30403,3,2027,1,11,0,0,0,0,COCHABAMBA
30403,3,2028,1,11,0,0,0,0,COCHABAMBA
30403,3,2029,1,12,0,0,0,0,COCHABAMBA
30403,3,2030,1,12,0,0,0,0,COCHABAMBA
30404,3,2016,1,5,0,0,0,0,COCHABAMBA
30404,3,2017,1,5,0,0,0,0,COCHABAMBA
30404,3,2018,1,5,0,0,0,0,COCHABAMBA
30404,3,2019,1,5,0,0,0,0,COCHABAMBA
30404,3,2020,1,5,0,0,0,0,COCHABAMBA
30404,3,2021,1,5,0,0,0,0,COCHABAMBA
30404,3,2022,1,5,0,0,0,0,COCHABAMBA
30404,3,2023,1,5,0,0,0,0,COCHABAMBA
30404,3,2024,1,5,0,0,0,0,COCHABAMBA
30404,3,2025,1,6,0,0,0,0,COCHABAMBA
30404,3,2026,1,6,0,0,0,0,COCHABAMBA
30404,3,2027,1,6,0,0,0,0,COCHABAMBA
30404,3,2028,1,6,0,0,0,0,COCHABAMBA
30404,3,2029,1,6,0,0,0,0,COCHABAMBA
30404,3,2030,1,6,0,0,0,0,COCHABAMBA
30501,3,2016,1,5,0,0,0,0,COCHABAMBA
30501,3,2017,1,5,0,0,0,0,COCHABAMBA
30501,3,2018,1,5,0,0,0,0,COCHABAMBA
30501,3,2019,1,5,0,0,0,0,COCHABAMBA
30501,3,2020,1,5,0,0,0,0,COCHABAMBA
30501,3,2021,1,5,0,0,0,0,COCHABAMBA
30501,3,2022,1,5,0,0,0,0,COCHABAMBA
30501,3,2023,1,5,0,0,0,0,COCHABAMBA
30501,3,2024,1,5,0,0,0,0,COCHABAMBA
30501,3,2025,1,6,0,0,0,0,COCHABAMBA
30501,3,2026,1,6,0,0,0,0,COCHABAMBA
30501,3,2027,1,6,0,0,0,0,COCHABAMBA
30501,3,2028,1,6,0,0,0,0,COCHABAMBA
30501,3,2029,1,6,0,0,0,0,COCHABAMBA
30501,3,2030,1,6,0,0,0,0,COCHABAMBA
30502,3,2016,4,3,0,0,0,0,COCHABAMBA
30502,3,2017,4,3,0,0,0,0,COCHABAMBA
30502,3,2018,4,3,0,0,0,0,COCHABAMBA
30502,3,2019,4,3,0,0,0,0,COCHABAMBA
30502,3,2020,4,3,0,0,0,0,COCHABAMBA
30502,3,2021,4,3,0,0,0,0,COCHABAMBA
30502,3,2022,4,3,0,0,0,0,COCHABAMBA
30502,3,2023,4,3,0,0,0,0,COCHABAMBA
30502,3,2024,4,3,0,0,0,0,COCHABAMBA
30502,3,2025,4,3,0,0,0,0,COCHABAMBA
30502,3,2026,4,3,0,0,0,0,COCHABAMBA
30502,3,2027,4,3,0,0,0,0,COCHABAMBA
30502,3,2028,4,3,0,0,0,0,COCHABAMBA
30502,3,2029,4,3,0,0,0,0,COCHABAMBA
30502,3,2030,4,3,0,0,0,0,COCHABAMBA
30601,3,2016,2,8,0,0,0,0,COCHABAMBA
30601,3,2017,2,8,0,0,0,0,COCHABAMBA
30601,3,2018,2,9,0,0,0,0,COCHABAMBA
30601,3,2019,2,9,0,0,0,0,COCHABAMBA
30601,3,2020,2,9,0,0,0,0,COCHABAMBA
30601,3,2021,2,10,0,0,0,0,COCHABAMBA
