cod.mun,Año,Poblacion Proyectada
21103,2017,7691
21103,2018,7974
21103,2019,8268
21103,2020,8572
21103,2021,8887
21103,2022,9214
21103,2023,9553
21103,2024,9905
21103,2025,10269
21103,2026,10647
21103,2027,11039
21103,2028,11445
21103,2029,11866
21103,2030,12303
21104,2013,25586
21104,2014,26470
21104,2015,27385
21104,2016,28332
21104,2017,29311
21104,2018,30324
21104,2019,31372
21104,2020,32457
21104,2021,33578
21104,2022,34739
21104,2023,35940
21104,2024,37182
21104,2025,38467
21104,2026,39797
21104,2027,41172
21104,2028,42595
21104,2029,44068
21104,2030,45591
21105,2013,43052
21105,2014,46132
21105,2015,49433
21105,2016,52969
21105,2017,56759
21105,2018,60819
21105,2019,65170
21105,2020,69832
21105,2021,74828
21105,2022,80181
21105,2023,85918
21105,2024,92064
21105,2025,98651
21105,2026,105708
21105,2027,113271
21105,2028,121374
21105,2029,130057
21105,2030,139361
21201,2013,28839
21201,2014,29217
21201,2015,29601
21201,2016,29989
21201,2017,30383
21201,2018,30781
21201,2019,31186
21201,2020,31595
21201,2021,32010
21201,2022,32430
21201,2023,32855
21201,2024,33286
21201,2025,33723
21201,2026,34166
21201,2027,34614
21201,2028,35069
21201,2029,35529
21201,2030,35995
21202,2013,25424
21202,2014,26349
21202,2015,27309
21202,2016,28303
21202,2017,29333
21202,2018,30401
21202,2019,31507
21202,2020,32654
21202,2021,33843
21202,2022,35075
21202,2023,36351
21202,2024,37675
21202,2025,39046
21202,2026,40467
21202,2027,41940
21202,2028,43467
21202,2029,45049
21202,2030,46689
21203,2013,17142
21203,2014,16862
21203,2015,16587
21203,2016,16316
21203,2017,16050
21203,2018,15788
21203,2019,15530
21203,2020,15277
21203,2021,15027
21203,2022,14782
21203,2023,14541
21203,2024,14303
21203,2025,14070
21203,2026,13840
21203,2027,13614
21203,2028,13392
21203,2029,13174
21203,2030,12959
21204,2013,8187
21204,2014,8217
21204,2015,8247
21204,2016,8277
21204,2017,8307
21204,2018,8337
21204,2019,8368
21204,2020,8398
21204,2021,8429
21204,2022,8460
21204,2023,8490
21204,2024,8521
21204,2025,8553
21204,2026,8584
21204,2027,8615
21204,2028,8647
21204,2029,8678
21204,2030,8710
21301,2013,31745
21301,2014,32183
21301,2015,32628
21301,2016,33079
21301,2017,33536
21301,2018,34000
21301,2019,34469
21301,2020,34946
21301,2021,35429
21301,2022,35918
21301,2023,36415
21301,2024,36918
21301,2025,37428
21301,2026,37945
21301,2027,38470
21301,2028,39001
21301,2029,39540
21301,2030,40087
21302,2013,8845
21302,2014,8786
21302,2015,8729
21302,2016,8671
21302,2017,8615
21302,2018,8558
21302,2019,8502
21302,2020,8446
21302,2021,8391
21302,2022,8335
21302,2023,8281
21302,2024,8226
21302,2025,8172
21302,2026,8119
21302,2027,8065
21302,2028,8012
21302,2029,7960
21302,2030,7908
21303,2013,7875
21303,2014,7953
21303,2015,8031
21303,2016,8111
21303,2017,8191
21303,2018,8271
21303,2019,8353
21303,2020,8436
21303,2021,8519
21303,2022,8603
21303,2023,8688
21303,2024,8774
21303,2025,8860
21303,2026,8948
21303,2027,9036
21303,2028,9125
21303,2029,9215
21303,2030,9306
21304,2013,12440
21304,2014,12467
21304,2015,12495
21304,2016,12522
21304,2017,12549
21304,2018,12577
21304,2019,12605
21304,2020,12632
21304,2021,12660
21304,2022,12687
21304,2023,12715
21304,2024,12743
21304,2025,12771
21304,2026,12799
21304,2027,12827
21304,2028,12855
21304,2029,12883
21304,2030,12911
21305,2013,23126
21305,2014,23398
21305,2015,23673
21305,2016,23950
21305,2017,24232
21305,2018,24516
21305,2019,24804
21305,2020,25095
21305,2021,25390
21305,2022,25688
21305,2023,25989
21305,2024,26295
21305,2025,26603
21305,2026,26916
21305,2027,27232
21305,2028,27551
21305,2029,27875
21305,2030,28202
21306,2013,10063
21306,2014,10250
21306,2015,10440
21306,2016,10635
21306,2017,10832
21306,2018,11034
21306,2019,11239
21306,2020,11448
21306,2021,11661
21306,2022,11878
21306,2023,12098
21306,2024,12323
21306,2025,12553
21306,2026,12786
21306,2027,13024
21306,2028,13266
21306,2029,13513
21306,2030,13764
21307,2013,5287
21307,2014,5543
21307,2015,5812
21307,2016,6094
21307,2017,6389
21307,2018,6699
21307,2019,7024
21307,2020,7365
21307,2021,7722
21307,2022,8097
21307,2023,8490
21307,2024,8901
21307,2025,9333
21307,2026,9786
21307,2027,10261
21307,2028,10758
21307,2029,11280
21307,2030,11827
21401,2013,20194
21401,2014,21024
21401,2015,21888
21401,2016,22787
21401,2017,23723
21401,2018,24698
21401,2019,25713
21401,2020,26769
21401,2021,27869
21401,2022,29014
21401,2023,30206
21401,2024,31448
21401,2025,32740
21401,2026,34085
21401,2027,35485
21401,2028,36943
21401,2029,38461
21401,2030,40042
21402,2013,17521
21402,2014,18133
21402,2015,18767
21402,2016,19422
21402,2017,20101
21402,2018,20803
21402,2019,21530
21402,2020,22282
21402,2021,23060
21402,2022,23866
21402,2023,24699
21402,2024,25562
21402,2025,26455
21402,2026,27379
21402,2027,28335
21402,2028,29325
21402,2029,30349
21402,2030,31410
21501,2013,9787
21501,2014,10232
21501,2015,10697
21501,2016,11183
21501,2017,11691
21501,2018,12223
21501,2019,12778
21501,2020,13359
21501,2021,13966
21501,2022,14600
21501,2023,15264
21501,2024,15957
21501,2025,16682
21501,2026,17440
21501,2027,18233
21501,2028,19061
21501,2029,19927
21501,2030,20833
21502,2013,8975
21502,2014,9247
21502,2015,9527
21502,2016,9815
21502,2017,10113
21502,2018,10419
21502,2019,10734
21502,2020,11059
21502,2021,11394
21502,2022,11739
21502,2023,12095
21502,2024,12461
21502,2025,12839
21502,2026,13228
21502,2027,13628
21502,2028,14041
21502,2029,14466
21502,2030,14904
21601,2013,13432
21601,2014,13853
21601,2015,14288
21601,2016,14736
21601,2017,15198
21601,2018,15675
21601,2019,16167
21601,2020,16674
21601,2021,17197
21601,2022,17737
21601,2023,18294
21601,2024,18867
21601,2025,19459
21601,2026,20070
21601,2027,20700
21601,2028,21349
21601,2029,22019
21601,2030,22710
21602,2013,3401
21602,2014,3521
21602,2015,3645
21602,2016,3773
21602,2017,3906
21602,2018,4044
21602,2019,4186
21602,2020,4334
21602,2021,4486
21602,2022,4644
21602,2023,4808
21602,2024,4977
21602,2025,5153
21602,2026,5334
21602,2027,5522
21602,2028,5717
21602,2029,5918
21602,2030,6127
21701,2013,14962
21701,2014,14993
21701,2015,15025
21701,2016,15056
21701,2017,15087
21701,2018,15119
21701,2019,15150
21701,2020,15182
21701,2021,15214
21701,2022,15245
21701,2023,15277
21701,2024,15309
21701,2025,15341
21701,2026,15373
21701,2027,15405
21701,2028,15437
21701,2029,15469
21701,2030,15501
21702,2013,6048
21702,2014,6045
21702,2015,6041
21702,2016,6037
21702,2017,6034
21702,2018,6030
21702,2019,6027
21702,2020,6023
21702,2021,6019
21702,2022,6016
21702,2023,6012
21702,2024,6008
21702,2025,6005
21702,2026,6001
21702,2027,5998
21702,2028,5994
21702,2029,5990
21702,2030,5987
21703,2013,6842
21703,2014,7476
21703,2015,8170
21703,2016,8928
21703,2017,9756
21703,2018,10661
21703,2019,11650
21703,2020,12731
21703,2021,13912
21703,2022,15202
21703,2023,16612
21703,2024,18153
21703,2025,19837
21703,2026,21677
21703,2027,23688
21703,2028,25886
21703,2029,28287
21703,2030,30911
21801,2013,8928
21801,2014,8999
21801,2015,9071
21801,2016,9143
21801,2017,9216
21801,2018,9289
21801,2019,9363
21801,2020,9437
21801,2021,9512
21801,2022,9588
21801,2023,9664
21801,2024,9741
21801,2025,9818
21801,2026,9896
21801,2027,9975
21801,2028,10054
21801,2029,10134
21801,2030,10214
21802,2013,7094
21802,2014,7186
21802,2015,7280
21802,2016,7374
21802,2017,7470
21802,2018,7567
21802,2019,7666
21802,2020,7766
21802,2021,7867
21802,2022,7969
21802,2023,8072
21802,2024,8177
21802,2025,8284
21802,2026,8391
21802,2027,8501
21802,2028,8611
21802,2029,8723
21802,2030,8837
21803,2013,2048
21803,2014,2093
21803,2015,2139
21803,2016,2186
21803,2017,2234
21803,2018,2283
21803,2019,2334
21803,2020,2385
21803,2021,2438
21803,2022,2491
21803,2023,2546
21803,2024,2602
21803,2025,2659
21803,2026,2718
21803,2027,2777
21803,2028,2839
21803,2029,2901
21803,2030,2965
21901,2013,4610
21901,2014,4628
21901,2015,4645
21901,2016,4663
21901,2017,4681
21901,2018,4698
21901,2019,4716
21901,2020,4734
21901,2021,4752
21901,2022,4770
21901,2023,4788
21901,2024,4806
21901,2025,4824
21901,2026,4843
21901,2027,4861
21901,2028,4879
21901,2029,4898
21901,2030,4917
21902,2013,3011
21902,2014,3148
21902,2015,3290
21902,2016,3439
21902,2017,3594
21902,2018,3757
21902,2019,3927
21902,2020,4104
21902,2021,4290
21902,2022,4484
21902,2023,4687
21902,2024,4899
21902,2025,5121
21902,2026,5352
21902,2027,5594
21902,2028,5847
21902,2029,6112
21902,2030,6388
22001,2013,51030
22001,2014,51740
22001,2015,52460
22001,2016,53190
22001,2017,53931
22001,2018,54681
22001,2019,55442
22001,2020,56213
22001,2021,56996
22001,2022,57789
22001,2023,58593
22001,2024,59408
22001,2025,60235
22001,2026,61073
22001,2027,61923
22001,2028,62785
22001,2029,63658
22001,2030,64544
22002,2013,11518
22002,2014,11851
22002,2015,12194
22002,2016,12547
22002,2017,12910
22002,2018,13283
22002,2019,13668
22002,2020,14063
22002,2021,14470
22002,2022,14889
22002,2023,15319
22002,2024,15763
22002,2025,16219
22002,2026,16688
22002,2027,17171
22002,2028,17668
22002,2029,18179
22002,2030,18705
30101,2013,643334
30101,2014,654858
30101,2015,666588
30101,2016,678528
30101,2017,690682
30101,2018,703054
30101,2019,715647
30101,2020,728466
30101,2021,741515
30101,2022,754797
30101,2023,768317
30101,2024,782079
30101,2025,796088
30101,2026,810348
30101,2027,824863
30101,2028,839639
30101,2029,854679
30101,2030,869988
30201,2013,23014
30201,2014,22764
30201,2015,22517
30201,2016,22272
30201,2017,22030
30201,2018,21791
30201,2019,21554
30201,2020,21320
30201,2021,21088
30201,2022,20859
30201,2023,20632
30201,2024,20408
30201,2025,20187
30201,2026,19967
30201,2027,19750
30201,2028,19536
30201,2029,19323
30201,2030,19114
30202,2013,7089
30202,2014,7333
30202,2015,7585
30202,2016,7846
30202,2017,8116
30202,2018,8396
30202,2019,8685
30202,2020,8984
30202,2021,9293
30202,2022,9613
30202,2023,9944
30202,2024,10286
30202,2025,10640
30202,2026,11006
30202,2027,11385
30202,2028,11777
30202,2029,12182
30202,2030,12601
30203,2013,5606
30203,2014,5570
30203,2015,5533
30203,2016,5497
30203,2017,5461
30203,2018,5426
30203,2019,5390
30203,2020,5355
30203,2021,5320
30203,2022,5286
30203,2023,5251
30203,2024,5217
30203,2025,5183
30203,2026,5149
30203,2027,5116
30203,2028,5082
30203,2029,5049
30203,2030,5016
30301,2013,23393
30301,2014,23131
30301,2015,22872
30301,2016,22615
30301,2017,22362
30301,2018,22111
30301,2019,21863
30301,2020,21618
30301,2021,21376
30301,2022,21137
30301,2023,20900
30301,2024,20666
30301,2025,20434
30301,2026,20205
30301,2027,19979
30301,2028,19755
30301,2029,19533
30301,2030,19314
30302,2013,12472
30302,2014,12155
30302,2015,11847
30302,2016,11546
30302,2017,11253
30302,2018,10967
30302,2019,10689
30302,2020,10417
30302,2021,10153
30302,2022,9895
30302,2023,9644
30302,2024,9399
30302,2025,9160
30302,2026,8928
30302,2027,8701
30302,2028,8480
30302,2029,8265
30302,2030,8055
30303,2013,18163
30303,2014,18251
30303,2015,18339
30303,2016,18428
30303,2017,18517
30303,2018,18606
30303,2019,18696
30303,2020,18787
30303,2021,18877
30303,2022,18968
30303,2023,19060
30303,2024,19152
30303,2025,19245
30303,2026,19338
30303,2027,19431
30303,2028,19525
30303,2029,19619
30303,2030,19714
30401,2013,8201
30401,2014,8160
30401,2015,8120
30401,2016,8079
30401,2017,8039
30401,2018,7999
30401,2019,7959
30401,2020,7919
30401,2021,7880
30401,2022,7841
30401,2023,7802
30401,2024,7763
30401,2025,7724
30401,2026,7686
30401,2027,7648
30401,2028,7610
30401,2029,7572
30401,2030,7534
30402,2013,7039
30402,2014,6890
30402,2015,6743
30402,2016,6600
30402,2017,6460
30402,2018,6323
30402,2019,6188
30402,2020,6057
30402,2021,5928
30402,2022,5802
30402,2023,5679
30402,2024,5558
30402,2025,5440
30402,2026,5325
30402,2027,5212
30402,2028,5101
30402,2029,4993
30402,2030,4887
30403,2013,18401
30403,2014,19409
30403,2015,20473
30403,2016,21594
30403,2017,22778
30403,2018,24026
30403,2019,25342
30403,2020,26731
30403,2021,28195
30403,2022,29740
30403,2023,31370
30403,2024,33089
30403,2025,34902
30403,2026,36814
30403,2027,38832
30403,2028,40959
30403,2029,43204
30403,2030,45571
30404,2013,4336
30404,2014,4306
30404,2015,4276
30404,2016,4246
30404,2017,4217
30404,2018,4188
30404,2019,4159
30404,2020,4130
30404,2021,4102
30404,2022,4073
30404,2023,4045
30404,2024,4017
30404,2025,3989
30404,2026,3962
30404,2027,3934
30404,2028,3907
30404,2029,3880
30404,2030,3853
30501,2013,9339
30501,2014,9177
30501,2015,9018
30501,2016,8862
30501,2017,8709
30501,2018,8558
30501,2019,8409
30501,2020,8264
30501,2021,8120
30501,2022,7980
30501,2023,7841
30501,2024,7706
30501,2025,7572
30501,2026,7441
30501,2027,7312
30501,2028,7185
30501,2029,7061
30501,2030,6938
30502,2013,8672
30502,2014,8412
30502,2015,8160
30502,2016,7915
30502,2017,7678
30502,2018,7448
30502,2019,7225
30502,2020,7008
30502,2021,6798
30502,2022,6594
30502,2023,6397
30502,2024,6205
30502,2025,6019
30502,2026,5838
30502,2027,5663
30502,2028,5494
30502,2029,5329
30502,2030,5169
30601,2013,10495
30601,2014,10394
30601,2015,10294
30601,2016,10194
30601,2017,10096
30601,2018,9999
30601,2019,9903
30601,2020,9807
30601,2021,9713
30601,2022,9619
30601,2023,9526
30601,2024,9434
30601,2025,9344
30601,2026,9254
30601,2027,9164
30601,2028,9076
30601,2029,8989
30601,2030,8902
30602,2013,10136
30602,2014,10019
30602,2015,9905
30602,2016,9791
30602,2017,9679
30602,2018,9568
30602,2019,9459
30602,2020,9350
30602,2021,9243
30602,2022,9137
30602,2023,9033
30602,2024,8929
30602,2025,8827
30602,2026,8726
30602,2027,8626
30602,2028,8527
30602,2029,8429
30602,2030,8333
30701,2013,19719
30701,2014,19964
30701,2015,20212
30701,2016,20463
30701,2017,20717
30701,2018,20974
30701,2019,21235
30701,2020,21499
30701,2021,21766
30701,2022,22036
30701,2023,22310
30701,2024,22587
30701,2025,22868
30701,2026,23152
30701,2027,23439
30701,2028,23730
30701,2029,24025
30701,2030,24324
30702,2013,6538
30702,2014,6550
30702,2015,6561
30702,2016,6572
30702,2017,6583
30702,2018,6595
30702,2019,6606
30702,2020,6618
30702,2021,6629
30702,2022,6640
30702,2023,6652
30702,2024,6663
30702,2025,6675
30702,2026,6686
30702,2027,6698
30702,2028,6709
30702,2029,6721
30702,2030,6733
30703,2013,3912
30703,2014,4091
30703,2015,4279
30703,2016,4476
30703,2017,4681
30703,2018,4896
30703,2019,5121
30703,2020,5356
30703,2021,5602
30703,2022,5860
30703,2023,6129
30703,2024,6410
30703,2025,6704
30703,2026,7012
30703,2027,7334
30703,2028,7671
30703,2029,8023
30703,2030,8392
30801,2013,22101
30801,2014,22305
30801,2015,22511
30801,2016,22718
30801,2017,22928
30801,2018,23140
30801,2019,23353
30801,2020,23569
30801,2021,23786
30801,2022,24005
30801,2023,24227
30801,2024,24450
30801,2025,24676
30801,2026,24904
30801,2027,25134
30801,2028,25365
30801,2029,25599
30801,2030,25836
30802,2013,7089
30802,2014,7122
30802,2015,7154
30802,2016,7187
30802,2017,7220
30802,2018,7252
30802,2019,7286
30802,2020,7319
30802,2021,7352
30802,2022,7386
30802,2023,7419
30802,2024,7453
30802,2025,7487
30802,2026,7522
30802,2027,7556
30802,2028,7590
30802,2029,7625
30802,2030,7660
30803,2013,5563
30803,2014,5583
30803,2015,5604
30803,2016,5625
30803,2017,5646
30803,2018,5667
30803,2019,5688
30803,2020,5709
30803,2021,5730
30803,2022,5751
30803,2023,5773
30803,2024,5794
30803,2025,5816
30803,2026,5837
30803,2027,5859
30803,2028,5881
30803,2029,5902
30803,2030,5924
30901,2013,140546
30901,2014,143993
30901,2015,147524
30901,2016,151142
30901,2017,154848
30901,2018,158646
30901,2019,162536
30901,2020,166522
30901,2021,170606
30901,2022,174790
30901,2023,179076
30901,2024,183468
30901,2025,187967
30901,2026,192577
30901,2027,197299
30901,2028,202138
30901,2029,207095
30901,2030,212174
30902,2013,42619
30902,2014,43693
30902,2015,44795
30902,2016,45924
30902,2017,47081
30902,2018,48268
30902,2019,49485
30902,2020,50732
30902,2021,52011
30902,2022,53322
30902,2023,54666
30902,2024,56044
30902,2025,57457
30902,2026,58905
30902,2027,60390
30902,2028,61912
30902,2029,63473
30902,2030,65073
30903,2013,55611
30903,2014,57373
30903,2015,59190
30903,2016,61065
30903,2017,63000
30903,2018,64995
30903,2019,67054
30903,2020,69178
30903,2021,71370
30903,2022,73630
30903,2023,75963
30903,2024,78369
30903,2025,80851
30903,2026,83412
30903,2027,86055
30903,2028,88781
30903,2029,91593
30903,2030,94494
30904,2013,54290
30904,2014,56716
30904,2015,59251
30904,2016,61898
30904,2017,64664
30904,2018,67554
30904,2019,70573
30904,2020,73726
30904,2021,77021
30904,2022,80463
30904,2023,84058
30904,2024,87815
30904,2025,91739
30904,2026,95838
30904,2027,100121
30904,2028,104595
30904,2029,109269
30904,2030,114152
30905,2013,52982
30905,2014,53992
30905,2015,55022
30905,2016,56072
30905,2017,57141
30905,2018,58231
30905,2019,59342
30905,2020,60474
30905,2021,61628
30905,2022,62803
30905,2023,64001
30905,2024,65222
30905,2025,66466
30905,2026,67734
30905,2027,69026
30905,2028,70343
30905,2029,71685
30905,2030,73052
31001,2013,178422
31001,2014,184584
31001,2015,190958
31001,2016,197553
31001,2017,204375
31001,2018,211433
31001,2019,218735
31001,2020,226288
31001,2021,234103
31001,2022,242188
31001,2023,250551
31001,2024,259204
31001,2025,268155
31001,2026,277416
31001,2027,286996
31001,2028,296907
31001,2029,307161
31001,2030,317768
31002,2013,19465
31002,2014,19646
31002,2015,19829
31002,2016,20014
31002,2017,20200
31002,2018,20389
31002,2019,20579
31002,2020,20770
31002,2021,20964
31002,2022,21159
31002,2023,21356
31002,2024,21555
31002,2025,21756
31002,2026,21959
31002,2027,22164
31002,2028,22370
31002,2029,22579
31002,2030,22789
31003,2013,73296
31003,2014,75257
31003,2015,77271
31003,2016,79338
31003,2017,81461
31003,2018,83640
31003,2019,85878
31003,2020,88176
31003,2021,90535
31003,2022,92957
31003,2023,95444
31003,2024,97998
31003,2025,100620
31003,2026,103312
31003,2027,106076
31003,2028,108915
31003,2029,111829
31003,2030,114821
31101,2013,24513
31101,2014,24401
31101,2015,24289
31101,2016,24178
31101,2017,24068
31101,2018,23958
31101,2019,23848
31101,2020,23739
31101,2021,23631
31101,2022,23523
31101,2023,23415
31101,2024,23309
31101,2025,23202
31101,2026,23096
31101,2027,22991
31101,2028,22886
31101,2029,22781
31101,2030,22677
31201,2013,14830
31201,2014,14997
31201,2015,15166
31201,2016,15336
31201,2017,15509
31201,2018,15683
31201,2019,15860
31201,2020,16038
31201,2021,16219
31201,2022,16401
31201,2023,16586
31201,2024,16772
31201,2025,16961
31201,2026,17152
31201,2027,17345
31201,2028,17540
31201,2029,17737
31201,2030,17937
31202,2013,10042
31202,2014,9930
31202,2015,9819
31202,2016,9709
31202,2017,9600
31202,2018,9492
31202,2019,9386
31202,2020,9281
31202,2021,9177
31202,2022,9074
31202,2023,8972
31202,2024,8872
31202,2025,8772
31202,2026,8674
31202,2027,8577
31202,2028,8481
31202,2029,8386
31202,2030,8292
31203,2013,10532
31203,2014,10319
31203,2015,10110
31203,2016,9906
31203,2017,9705
31203,2018,9509
31203,2019,9316
31203,2020,9128
31203,2021,8943
31203,2022,8762
31203,2023,8585
31203,2024,8411
31203,2025,8241
31203,2026,8074
31203,2027,7911
31203,2028,7751
31203,2029,7594
31203,2030,7440
31204,2013,22477
31204,2014,23243
31204,2015,24035
31204,2016,24854
31204,2017,25701
31204,2018,26576
31204,2019,27482
31204,2020,28419
31204,2021,29387
31204,2022,30388
31204,2023,31424
31204,2024,32495
31204,2025,33602
31204,2026,34747
31204,2027,35931
31204,2028,37156
31204,2029,38422
31204,2030,39731
31205,2013,47183
31205,2014,47746
31205,2015,48316
31205,2016,48892
31205,2017,49475
31205,2018,50066
31205,2019,50663
31205,2020,51267
31205,2021,51879
31205,2022,52498
31205,2023,53124
31205,2024,53758
31205,2025,54399
31205,2026,55048
31205,2027,55704
31205,2028,56369
31205,2029,57041
31205,2030,57722
31206,2013,32541
31206,2014,33563
31206,2015,34617
31206,2016,35704
31206,2017,36825
31206,2018,37981
31206,2019,39174
31206,2020,40404
31206,2021,41673
31206,2022,42982
31206,2023,44331
31206,2024,45724
31206,2025,47159
31206,2026,48640
31206,2027,50168
31206,2028,51743
31206,2029,53368
31206,2030,55044
31301,2013,26922
31301,2014,26943
31301,2015,26965
31301,2016,26986
31301,2017,27008
31301,2018,27030
31301,2019,27052
31301,2020,27073
31301,2021,27095
31301,2022,27117
31301,2023,27138
31301,2024,27160
31301,2025,27182
31301,2026,27204
31301,2027,27226
31301,2028,27248
31301,2029,27269
31301,2030,27291
31302,2013,5543
31302,2014,5629
31302,2015,5716
31302,2016,5804
31302,2017,5894
31302,2018,5985
31302,2019,6077
31302,2020,6171
31302,2021,6266
31302,2022,6363
31302,2023,6462
31302,2024,6561
31302,2025,6663
31302,2026,6766
31302,2027,6870
31302,2028,6976
31302,2029,7084
31302,2030,7193
31303,2013,3337
31303,2014,3230
31303,2015,3127
31303,2016,3027
31303,2017,2931
31303,2018,2837
31303,2019,2746
31303,2020,2659
31303,2021,2574
31303,2022,2492
31303,2023,2412
31303,2024,2335
31303,2025,2260
31303,2026,2188
31303,2027,2118
31303,2028,2051
31303,2029,1985
31303,2030,1922
31401,2013,29144
31401,2014,29404
31401,2015,29666
31401,2016,29931
31401,2017,30197
31401,2018,30467
31401,2019,30738
31401,2020,31012
31401,2021,31289
31401,2022,31567
31401,2023,31849
31401,2024,32133
31401,2025,32419
31401,2026,32708
31401,2027,33000
31401,2028,33294
31401,2029,33590
31401,2030,33890
31402,2013,8373
31402,2014,8619
31402,2015,8871
31402,2016,9131
31402,2017,9399
31402,2018,9674
31402,2019,9958
31402,2020,10250
31402,2021,10550
31402,2022,10859
31402,2023,11177
31402,2024,11505
31402,2025,11842
31402,2026,12189
31402,2027,12546
31402,2028,12914
31402,2029,13292
31402,2030,13682
31403,2013,13640
31403,2014,13718
31403,2015,13796
31403,2016,13875
31403,2017,13954
31403,2018,14034
31403,2019,14114
31403,2020,14195
31403,2021,14276
31403,2022,14358
31403,2023,14440
31403,2024,14522
31403,2025,14605
31403,2026,14689
31403,2027,14773
31403,2028,14857
31403,2029,14942
31403,2030,15028
31404,2013,1325
31404,2014,1348
31404,2015,1371
31404,2016,1394
31404,2017,1418
31404,2018,1442
31404,2019,1467
31404,2020,1492
31404,2021,1517
31404,2022,1543
31404,2023,1570
31404,2024,1597
31404,2025,1624
31404,2026,1652
31404,2027,1680
31404,2028,1708
31404,2029,1738
31404,2030,1767
31405,2013,2856
31405,2014,2946
31405,2015,3039
31405,2016,3135
31405,2017,3234
31405,2018,3336
31405,2019,3442
31405,2020,3551
31405,2021,3663
31405,2022,3779
31405,2023,3898
31405,2024,4021
31405,2025,4148
31405,2026,4280
31405,2027,4415
31405,2028,4554
31405,2029,4698
31405,2030,4847
31501,2013,7168
31501,2014,7059
31501,2015,6951
31501,2016,6845
31501,2017,6741
31501,2018,6638
31501,2019,6537
31501,2020,6438
31501,2021,6340
31501,2022,6243
31501,2023,6148
31501,2024,6054
31501,2025,5962
31501,2026,5871
31501,2027,5782
31501,2028,5693
31501,2029,5607
31501,2030,5521
31601,2013,21272
31601,2014,21314
31601,2015,21355
31601,2016,21397
31601,2017,21439
31601,2018,21481
31601,2019,21522
31601,2020,21564
31601,2021,21606
31601,2022,21649
31601,2023,21691
31601,2024,21733
31601,2025,21775
31601,2026,21818
31601,2027,21860
31601,2028,21903
31601,2029,21946
31601,2030,21988
31602,2013,21489
31602,2014,22157
31602,2015,22845
31602,2016,23555
31602,2017,24288
31602,2018,25042
31602,2019,25821
31602,2020,26623
31602,2021,27451
31602,2022,28304
31602,2023,29184
31602,2024,30091
31602,2025,31026
31602,2026,31990
31602,2027,32985
31602,2028,34010
31602,2029,35067
31602,2030,36157
40101,2013,271411
40101,2014,278037
40101,2015,284825
40101,2016,291779
40101,2017,298902
40101,2018,306199
40101,2019,313675
40101,2020,321332
40101,2021,329177
40101,2022,337214
40101,2023,345446
40101,2024,353880
40101,2025,362519
40101,2026,371369
40101,2027,380436
40101,2028,389724
40101,2029,399238
40101,2030,408985
40102,2013,23351
40102,2014,23589
40102,2015,23829
40102,2016,24072
40102,2017,24317
40102,2018,24565
40102,2019,24815
40102,2020,25068
40102,2021,25324
40102,2022,25582
40102,2023,25843
40102,2024,26106
40102,2025,26372
40102,2026,26641
40102,2027,26913
40102,2028,27187
40102,2029,27464
40102,2030,27744
40103,2013,9055
40103,2014,9397
40103,2015,9753
40103,2016,10122
40103,2017,10504
40103,2018,10902
40103,2019,11314
40103,2020,11742
40103,2021,12186
40103,2022,12647
40103,2023,13125
40103,2024,13621
40103,2025,14136
40103,2026,14671
40103,2027,15226
40103,2028,15801
40103,2029,16399
40103,2030,17019
40104,2013,12749
40104,2014,12653
40104,2015,12558
40104,2016,12463
40104,2017,12369
40104,2018,12276
40104,2019,12184
40104,2020,12092
40104,2021,12001
40104,2022,11910
40104,2023,11821
40104,2024,11732
40104,2025,11643
40104,2026,11556
40104,2027,11469
40104,2028,11382
40104,2029,11296
40104,2030,11211
40201,2013,28682
40201,2014,29065
40201,2015,29453
40201,2016,29846
40201,2017,30244
40201,2018,30648
40201,2019,31057
40201,2020,31471
40201,2021,31892
40201,2022,32317
40201,2023,32749
40201,2024,33186
40201,2025,33629
40201,2026,34078
40201,2027,34533
40201,2028,34993
40201,2029,35461
40201,2030,35934
40202,2013,4125
40202,2014,4199
40202,2015,4276
40202,2016,4353
40202,2017,4432
40202,2018,4513
40202,2019,4595
40202,2020,4678
40202,2021,4763
40202,2022,4849
40202,2023,4938
40202,2024,5027
40202,2025,5118
40202,2026,5211
40202,2027,5306
40202,2028,5402
40202,2029,5500
40202,2030,5600
40301,2013,9283
40301,2014,9346
40301,2015,9409
40301,2016,9473
40301,2017,9537
40301,2018,9601
40301,2019,9666
40301,2020,9732
40301,2021,9797
40301,2022,9864
40301,2023,9930
40301,2024,9997
40301,2025,10065
40301,2026,10133
40301,2027,10202
40301,2028,10271
40301,2029,10340
40301,2030,10410
40302,2013,1872
40302,2014,1895
40302,2015,1918
40302,2016,1941
40302,2017,1965
40302,2018,1989
40302,2019,2013
40302,2020,2037
40302,2021,2062
40302,2022,2087
40302,2023,2112
40302,2024,2138
40302,2025,2164
40302,2026,2190
40302,2027,2216
40302,2028,2243
40302,2029,2270
40302,2030,2298
40401,2013,4097
40401,2014,4012
40401,2015,3929
40401,2016,3848
40401,2017,3768
40401,2018,3690
40401,2019,3614
40401,2020,3539
40401,2021,3465
40401,2022,3394
40401,2023,3323
40401,2024,3254
40401,2025,3187
40401,2026,3121
40401,2027,3056
40401,2028,2993
40401,2029,2931
40401,2030,2870
40402,2013,5311
40402,2014,5418
40402,2015,5526
40402,2016,5637
40402,2017,5750
40402,2018,5865
40402,2019,5982
40402,2020,6102
40402,2021,6224
